movieId,title,title_clean,year,decade,genres,genres_array,revenue,budget,roi,avg_rating,rating_count,rating_stddev
134276,Nothing Underneath,Nothing Underneath,,,Thriller|Mystery|Horror|Crime,Thriller|Mystery|Horror|Crime,0.0,0.0,,,0,
149526,Flying,Flying,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
187921,Ghilli (2004),Ghilli,2004.0,2000.0,Action|Adventure|Children|Comedy|Romance,Action|Adventure|Children|Comedy|Romance,,,,,0,
159556,Zombie 5: Killing Birds (1988),Zombie 5: Killing Birds,1988.0,1980.0,Horror,Horror,,,,,0,
101864,Oblivion,Oblivion,,,Action|Science Fiction|Adventure|Mystery,Action|Science Fiction|Adventure|Mystery,286168572.0,120000000.0,1.3847381,4.0,5,0.7071067811865476
6146,To Begin Again,To Begin Again,,,[],[],0.0,0.0,,,0,
68033,Vigilante Force (1976),Vigilante Force,1976.0,1970.0,Action|Adventure|Crime|Drama|Thriller,Action|Adventure|Crime|Drama|Thriller,,,,,0,
106686,The universe won't remember us. It won't remember Homer wrote The Odyssey.,The universe won't remember us. It won't remember Homer wrote The Odyssey.,,,Documentary,Documentary,,0.0,,,0,
187703,Unna ja Nuuk (2006),Unna ja Nuuk,2006.0,2000.0,Unknown,Unknown,,,,,0,
132830,Witchcraft '70 (1970),Witchcraft '70,1970.0,1970.0,Documentary,Documentary,,,,,0,
2879,Armour of God II: Operation Condor,Armour of God II: Operation Condor,,,Action|Adventure|Crime|Thriller,Action|Adventure|Crime|Thriller,0.0,0.0,,,0,
925,Golden Earrings,Golden Earrings,,,Adventure|Romance,Adventure|Romance,0.0,0.0,,,0,
4091,Can't Buy Me Love,Can't Buy Me Love,,,Drama|Comedy|Romance|Family,Drama|Comedy|Romance|Family,31623833.0,1800000.0,16.568796111111112,3.0,1,
90497,Bertsolari (2011),Bertsolari,2011.0,2010.0,Documentary,Documentary,,0.0,,,0,
192599,Divorce His - Divorce Hers (1973),Divorce His - Divorce Hers,1973.0,1970.0,Drama|Romance,Drama|Romance,,,,,0,
193303,Celestial Clockwork (1995),Celestial Clockwork,1995.0,1990.0,Unknown,Unknown,,,,,0,
123052,No Greater Glory (1934),No Greater Glory,1934.0,1930.0,Unknown,Unknown,,,,,0,
65304,The Vanishing Point,The Vanishing Point,,,Drama|Mystery|Thriller,Drama|Mystery|Thriller,0.0,0.0,,,0,
147950,Goodbye Love (1933),Goodbye Love,1933.0,1930.0,Unknown,Unknown,,,,,0,
112421,Frank,Frank,,,Comedy|Drama|Mystery,Comedy|Drama|Mystery,645186.0,0.0,,0.5,1,
189721,What Girls are Silent About (2013),What Girls are Silent About,2013.0,2010.0,Comedy,Comedy,,,,,0,
194086,Rising Storm (1989),Rising Storm,1989.0,1980.0,Action|Comedy|Sci-Fi,Action|Comedy|Sci-Fi,,,,,0,
107304,Gurren Lagann The Movie: Childhood's End,Gurren Lagann The Movie: Childhood's End,,,Action|Adventure|Animation|Comedy,Action|Adventure|Animation|Comedy,0.0,0.0,,,0,
1082,The Candidate,The Candidate,,,Comedy|Drama,Comedy|Drama,0.0,0.0,,4.0,1,
72169,Good Hair,Good Hair,,,Comedy|Documentary,Comedy|Documentary,0.0,0.0,,,0,
72960,Nasty Old People,Nasty Old People,,,Drama,Drama,5300.0,15000.0,-0.6466666666666666,,0,
156583,Eager,Eager,,,[],[],0.0,0.0,,,0,
170349,"Pulp: a Film About Life, Death & Supermarkets","Pulp: a Film About Life, Death & Supermarkets",,,Music|Documentary,Music|Documentary,0.0,0.0,,,0,
165019,Piccadilly Incident,Piccadilly Incident,,,War|Drama,War|Drama,0.0,0.0,,,0,
179031,ExTerminators (2010),ExTerminators,2010.0,2010.0,Comedy|Drama,Comedy|Drama,,,,,0,
154900,Factory,Factory,,,Documentary,Documentary,0.0,0.0,,,0,
201172,There Is a Man in Our House (1961),There Is a Man in Our House,1961.0,1960.0,Drama|Thriller,Drama|Thriller,,,,,0,
140449,Sting of the Black Scorpion,Sting of the Black Scorpion,,,Action|Science Fiction,Action|Science Fiction,0.0,0.0,,,0,
118350,Tell,Tell,,,Drama|Action|Crime,Drama|Action|Crime,0.0,0.0,,,0,
188297,Virginity (2008),Virginity,2008.0,2000.0,Documentary,Documentary,,,,,0,
197425,Operator (2015),Operator,2015.0,2010.0,Drama,Drama,,,,,0,
1062,The Sunchaser,The Sunchaser,,,Drama,Drama,0.0,0.0,,,0,
173877,Angel,Angel,,,Romance|Comedy|Drama,Romance|Comedy|Drama,0.0,0.0,,,0,
58452,Saving Sarah Cain,Saving Sarah Cain,,,Drama|Family,Drama|Family,0.0,2349352.0,-1.0,,0,
195811,This Is Home: A Refugee Story (2018),This Is Home: A Refugee Story,2018.0,2010.0,Documentary,Documentary,,,,,0,
82606,Life in Flight,Life in Flight,,,Drama|Romance,Drama|Romance,0.0,2000000.0,-1.0,,0,
206637,Only Girls (2003),Only Girls,2003.0,2000.0,Comedy,Comedy,,,,,0,
175313,My Good Enemy,My Good Enemy,,,Family|Drama,Family|Drama,0.0,0.0,,,0,
198675,Wah Do Dem (2009),Wah Do Dem,2009.0,2000.0,Drama,Drama,,,,,0,
140056,Four Lovers,Four Lovers,,,Romance,Romance,0.0,0.0,,,0,
100611,Escape from Planet Earth,Escape from Planet Earth,,,Animation|Comedy|Adventure|Family|Science Fiction,Animation|Comedy|Adventure|Family|Science Fiction,74597643.0,40000000.0,0.864941075,,0,
132522,"Hey, Boo: Harper Lee & To Kill a Mockingbird","Hey, Boo: Harper Lee & To Kill a Mockingbird",,,Documentary,Documentary,26488.0,0.0,,,0,
95309,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,,,Comedy|Drama|Romance|Science Fiction,Comedy|Drama|Romance|Science Fiction,9636289.0,10000000.0,-0.0363711,3.5,1,
2831,A Dog Of Flanders,A Dog Of Flanders,,,Drama|Family,Drama|Family,0.0,0.0,,,0,
123691,The Miracle (1959),The Miracle,1959.0,1950.0,Drama,Drama,,,,,0,
170903,The Swan Princess Christmas,The Swan Princess Christmas,,,Animation,Animation,0.0,40000000.0,-1.0,,0,
58146,Witless Protection,Witless Protection,,,Action|Adventure|Comedy|Crime,Action|Adventure|Comedy|Crime,0.0,0.0,,,0,
1956,Ordinary People,Ordinary People,,,Drama,Drama,0.0,6000000.0,-1.0,5.0,1,
80825,Shadows,Shadows,,,Mystery|Drama|Thriller|Horror,Mystery|Drama|Thriller|Horror,0.0,0.0,,,0,
5862,Student Bodies,Student Bodies,,,Comedy|Horror|Mystery,Comedy|Horror|Mystery,0.0,0.0,,,0,
155733,Evil Feed,Evil Feed,,,Action|Horror,Action|Horror,0.0,0.0,,,0,
171329,Cold Harbour,Cold Harbour,,,Thriller|Crime,Thriller|Crime,0.0,0.0,,,0,
103792,Let's Make Money,Let's Make Money,,,Documentary,Documentary,0.0,0.0,,,0,
100077,Made in Hong Kong,Made in Hong Kong,,,Crime|Drama|Romance,Crime|Drama|Romance,0.0,0.0,,,0,
3659,Quatermass II,Quatermass II,,,Horror|Science Fiction,Horror|Science Fiction,0.0,0.0,,3.5,1,
71466,City Island,City Island,,,Drama|Comedy,Drama|Comedy,6670712.0,6000000.0,0.11178533333333333,,0,
162438,Shado (1974),Shado,1974.0,1970.0,Drama|Sci-Fi,Drama|Sci-Fi,,,,,0,
188325,The Inspector-General (1952),The Inspector-General,1952.0,1950.0,Comedy,Comedy,,,,,0,
1783,Palmetto,Palmetto,,,Mystery|Thriller|Drama|Romance|Crime,Mystery|Thriller|Drama|Romance|Crime,0.0,0.0,,,0,
164769,Love Finds You in Charm,Love Finds You in Charm,,,TV Movie|Drama,TV Movie|Drama,0.0,0.0,,,0,
199119,Order of Chaos (2010),Order of Chaos,2010.0,2010.0,Thriller,Thriller,,,,,0,
172117,The Comedian,The Comedian,,,Comedy,Comedy,0.0,15000000.0,-1.0,,0,
198983,Frat Pack (2018),Frat Pack,2018.0,2010.0,Comedy,Comedy,,,,,0,
170537,Vengeance: A Love Story,Vengeance: A Love Story,,,Action|Thriller,Action|Thriller,0.0,0.0,,,0,
102088,The Grandmaster,The Grandmaster,,,Action|Drama|History,Action|Drama|History,64076736.0,3860000.0,15.60019067357513,,0,
174423,Rakka (2017),Rakka,2017.0,2010.0,Action|Science Fiction,Action|Science Fiction,,0.0,,,0,
86760,Truly Human,Truly Human,,,Foreign|Drama|Romance,Foreign|Drama|Romance,0.0,0.0,,,0,
143379,The Victim,The Victim,,,Horror|Thriller|Mystery,Horror|Thriller|Mystery,0.0,0.0,,,0,
160910,The Circus (1943),The Circus,1943.0,1940.0,Comedy,Comedy,,,,,0,
128618,Cloud 9,Cloud 9,,,Drama|Romance,Drama|Romance,0.0,98.0,-1.0,,0,
27728,Ghost in the Shell 2: Innocence,Ghost in the Shell 2: Innocence,,,Animation|Drama|Science Fiction,Animation|Drama|Science Fiction,9789651.0,0.0,,,0,
184631,Wedlock House: An Intercourse (1959),Wedlock House: An Intercourse,1959.0,1950.0,Unknown,Unknown,,,,,0,
141524,The Price of Sex,The Price of Sex,,,Documentary,Documentary,0.0,0.0,,,0,
99798,Somewhere in Palilula,Somewhere in Palilula,,,[],[],0.0,0.0,,,0,
115897,Calm at Sea,Calm at Sea,,,War|Drama|History,War|Drama|History,0.0,0.0,,,0,
3983,You Can Count on Me,You Can Count on Me,,,Drama|Romance,Drama|Romance,0.0,0.0,,4.5,3,0.40824829046386446
470,Released,Released,,,Comedy,Comedy,,0.0,,2.0,1,
71390,Released,Released,,,Comedy|Documentary,Comedy|Documentary,,0.0,,,0,
147578,Storm Cell (2008),Storm Cell,2008.0,2000.0,Action|Drama|Thriller,Action|Drama|Thriller,,,,,0,
160368,Macbeth (1997),Macbeth,1997.0,1990.0,Drama,Drama,,,,,0,
8405,Hour of the Wolf,Hour of the Wolf,,,Drama|Horror,Drama|Horror,0.0,0.0,,,0,
152356,Raaz,Raaz,,,Foreign|Thriller,Foreign|Thriller,0.0,0.0,,,0,
119310,Days and Nights (2014),Days and Nights,2014.0,2010.0,Drama,Drama,,0.0,,,0,
185827,Aysecik in the Land of the Magic Dwarfs (1971),Aysecik in the Land of the Magic Dwarfs,1971.0,1970.0,Unknown,Unknown,,,,,0,
188445,My Little Sweet Pea (2013),My Little Sweet Pea,2013.0,2010.0,Comedy|Drama,Comedy|Drama,,,,,0,
189767,Fastlife (2014),Fastlife,2014.0,2010.0,Comedy,Comedy,,,,,0,
132381,The Admiral: Roaring Currents,The Admiral: Roaring Currents,,,Adventure|War,Adventure|War,112156811.0,9500000.0,10.805980105263158,,0,
130048,Dracula in Pakistan,Dracula in Pakistan,,,Horror,Horror,0.0,0.0,,,0,
40,"Cry, the Beloved Country","Cry, the Beloved Country",,,Drama,Drama,676525.0,0.0,,,0,
184071,Psycho IV: The Beginning (1990),Psycho IV: The Beginning,1990.0,1990.0,Drama|Horror|Mystery|Thriller,Drama|Horror|Mystery|Thriller,,,,,0,
199556,Home (2016),Home,2016.0,2010.0,Drama,Drama,,,,,0,
165819,Jeff Ross Roasts Cops,Jeff Ross Roasts Cops,,,Comedy,Comedy,0.0,0.0,,,0,
165699,Angel Has Fallen,Angel Has Fallen,,,Action|Thriller,Action|Thriller,,,,,0,
186569,Imitation Girl (2017),Imitation Girl,2017.0,2010.0,Drama|Sci-Fi,Drama|Sci-Fi,,,,,0,
119973,Three the Hard Way,Three the Hard Way,,,Action,Action,0.0,0.0,,,0,
120759,Odd Girl Out,Odd Girl Out,,,Drama|Family,Drama|Family,0.0,0.0,,,0,
33021,Dark Habits,Dark Habits,,,Drama|Comedy,Drama|Comedy,0.0,0.0,,3.5,1,
88310,A Year Ago in Winter,A Year Ago in Winter,,,Drama,Drama,0.0,0.0,,,0,
8578,Undead,Undead,,,Horror|Action|Comedy|Science Fiction,Horror|Action|Comedy|Science Fiction,0.0,0.0,,,0,
6506,Fulltime Killer,Fulltime Killer,,,Action|Crime|Drama|Thriller,Action|Crime|Drama|Thriller,0.0,0.0,,,0,
182173,Water Babies (1935),Water Babies,1935.0,1930.0,Animation,Animation,,,,,0,
181653,Titanic (1943),Titanic,1943.0,1940.0,Action|Drama,Action|Drama,,,,,0,
145518,Rubberneck,Rubberneck,,,Thriller,Thriller,0.0,0.0,,,0,
166641,Unbowed,Unbowed,,,Drama,Drama,0.0,0.0,,,0,
173423,Home of the Brave (1986),Home of the Brave,1986.0,1980.0,Music,Music,,0.0,,,0,
100440,Lore,Lore,,,Drama|War|Thriller,Drama|War|Thriller,0.0,0.0,,,0,
200478,Tres dies amb la família (2009),Tres dies amb la família,2009.0,2000.0,Drama,Drama,,,,,0,
128275,Windrider (1986),Windrider,1986.0,1980.0,Drama|Romance,Drama|Romance,,,,,0,
65868,Repo! The Genetic Opera,Repo! The Genetic Opera,,,Horror|Comedy|Music|Science Fiction,Horror|Comedy|Music|Science Fiction,188126.0,0.0,,,0,
142895,Nana,Nana,,,Drama,Drama,0.0,0.0,,,0,
107901,The Secret,The Secret,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
153220,Elevator Movie,Elevator Movie,,,Comedy|Drama,Comedy|Drama,0.0,25000.0,-1.0,,0,
200876,The Swallow and the Titmouse (1920),The Swallow and the Titmouse,1920.0,1920.0,Drama,Drama,,,,,0,
6781,"Jacob the Liar (Jakob, der Lügner) (1975)","Jacob the Liar (Jakob, der Lügner)",1975.0,1970.0,History|Drama|Comedy,History|Drama|Comedy,,0.0,,,0,
185651,WWE: Triple H: Thy Kingdom Come (2013),WWE: Triple H: Thy Kingdom Come,2013.0,2010.0,Documentary,Documentary,,,,,0,
137805,5 Hour Friends (2014),5 Hour Friends,2014.0,2010.0,Unknown,Unknown,,,,,0,
88327,The New One-Armed Swordsman,The New One-Armed Swordsman,,,Action|Drama|History|War,Action|Drama|History|War,0.0,0.0,,,0,
71094,Randy & the Mob,Randy & the Mob,,,Action|Comedy,Action|Comedy,0.0,0.0,,,0,
183471,Correcting Christmas (2014),Correcting Christmas,2014.0,2010.0,Children|Drama|Fantasy,Children|Drama|Fantasy,,,,,0,
83184,Breathless,Breathless,,,Crime|Drama,Crime|Drama,0.0,0.0,,,0,
141355,Spiderwebhouse,Spiderwebhouse,,,Drama|Fantasy,Drama|Fantasy,0.0,0.0,,,0,
3793, {'name': 'Genetics Productions', {'name': 'Genetics Productions',,,Adventure|Action|Science Fiction,Adventure|Action|Science Fiction,,75000000.0,,3.973684210526316,19,0.4722199590770095
122689,"No Retreat, No Surrender 3: Blood Brothers (1990)","No Retreat, No Surrender 3: Blood Brothers",1990.0,1990.0,Action,Action,,,,,0,
52237,The Tarnished Angels,The Tarnished Angels,,,Drama,Drama,0.0,0.0,,,0,
170151,The Party (2017),The Party,2017.0,2010.0,Comedy,Comedy,,,,,0,
78715,A Woman of Affairs,A Woman of Affairs,,,Drama,Drama,0.0,383000.0,-1.0,,0,
187245,Sgt. Stubby: An American Hero (2018),Sgt. Stubby: An American Hero,2018.0,2010.0,Adventure|Animation|Children,Adventure|Animation|Children,,,,,0,
169768,Just a Question of Love,Just a Question of Love,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
189367,Sunday's Illness (2018),Sunday's Illness,2018.0,2010.0,Drama,Drama,,,,,0,
186599,Keep the Change (2017),Keep the Change,2017.0,2010.0,Comedy,Comedy,,,,,0,
175367,The Truth Is in the Stars,The Truth Is in the Stars,,,Documentary,Documentary,0.0,0.0,,,0,
107128,Blood Relatives,Blood Relatives,,,Crime|Drama|Mystery|Thriller,Crime|Drama|Mystery|Thriller,0.0,0.0,,,0,
54972,New Wave,New Wave,,,Action|Comedy,Action|Comedy,0.0,0.0,,,0,
155322,The Truth About Bebe Donge,The Truth About Bebe Donge,,,Drama,Drama,0.0,0.0,,,0,
500,Mrs. Doubtfire,Mrs. Doubtfire,,,Comedy|Drama|Family,Comedy|Drama|Family,441286195.0,25000000.0,16.6514478,3.119047619047619,21,0.9373818897633114
2880,Armour of God,Armour of God,,,Adventure|Action|Comedy,Adventure|Action|Comedy,0.0,15000000.0,-1.0,,0,
119780,Fearless Frank (1967),Fearless Frank,1967.0,1960.0,Comedy|Fantasy,Comedy|Fantasy,,,,,0,
177961,Big Shots (1982),Big Shots,1982.0,1980.0,Crime|Drama,Crime|Drama,,,,,0,
152441,Tarantulas: The Deadly Cargo,Tarantulas: The Deadly Cargo,,,Adventure|Thriller,Adventure|Thriller,0.0,0.0,,,0,
104910,The Ultimate Life,The Ultimate Life,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
169306,Max Rose,Max Rose,,,Drama,Drama,0.0,0.0,,,0,
194604,Fairytale (2012),Fairytale,2012.0,2010.0,Documentary,Documentary,,,,,0,
130265,The Half-Breed (1952),The Half-Breed,1952.0,1950.0,Western,Western,,,,,0,
151141,Hiawatha,Hiawatha,,,Drama|Romance|Western,Drama|Romance|Western,0.0,0.0,,,0,
159955,The Lady of Scandal,The Lady of Scandal,,,Comedy|Drama|Romance,Comedy|Drama|Romance,0.0,0.0,,,0,
72334,Our Daily Bread,Our Daily Bread,,,Documentary|Foreign,Documentary|Foreign,0.0,0.0,,,0,
124855,Moon Zero Two,Moon Zero Two,,,Science Fiction,Science Fiction,0.0,0.0,,,0,
136754,Champs,Champs,,,Documentary,Documentary,0.0,0.0,,,0,
127957,My So-Called Father,My So-Called Father,,,Drama,Drama,0.0,0.0,,,0,
192385,A Star Is Born (2018),A Star Is Born,2018.0,2010.0,Drama|Romance,Drama|Romance,,,,4.0,1,
155758,Irudhi Suttru,Irudhi Suttru,,,Action|Drama,Action|Drama,2100000.0,300000.0,6.0,,0,
148667,John Mulaney: The Comeback Kid (2015),John Mulaney: The Comeback Kid,2015.0,2010.0,Comedy,Comedy,,0.0,,,0,
169204,My Blind Date with Life,My Blind Date with Life,,,Comedy,Comedy,0.0,0.0,,,0,
139986,Scuola di ladri 2,Scuola di ladri 2,,,[],[],0.0,0.0,,,0,
83227,L.627,L.627,,,Thriller|Drama|Crime,Thriller|Drama|Crime,0.0,0.0,,,0,
170673,Louise by the Shore,Louise by the Shore,,,Animation,Animation,0.0,0.0,,,0,
68853,Man in the Saddle,Man in the Saddle,,,Western,Western,0.0,0.0,,,0,
189797,Everyone's Life (2017),Everyone's Life,2017.0,2010.0,Comedy|Romance,Comedy|Romance,,,,,0,
33852,Becky Sharp (1935),Becky Sharp,1935.0,1930.0,Drama|Romance,Drama|Romance,,0.0,,,0,
173143,Maigrets Night at the Crossroads,Maigrets Night at the Crossroads,,,TV Movie|Crime|Mystery|Thriller,TV Movie|Crime|Mystery|Thriller,0.0,0.0,,,0,
32875,Jour de Fête,Jour de Fête,,,Comedy,Comedy,0.0,0.0,,,0,
198743,Inner Sanctum (1948),Inner Sanctum,1948.0,1940.0,Mystery|Thriller,Mystery|Thriller,,,,,0,
182707,Losing In Love (2017),Losing In Love,2017.0,2010.0,Drama,Drama,,,,,0,
169154,Cartagena,Cartagena,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
158571,Mickybo and Me,Mickybo and Me,,,Drama|Comedy,Drama|Comedy,0.0,0.0,,,0,
204712,Marianne & Leonard: Words of Love (2019),Marianne & Leonard: Words of Love,2019.0,2010.0,Documentary,Documentary,,,,,0,
7046,The Witches of Eastwick,The Witches of Eastwick,,,Fantasy|Horror|Comedy,Fantasy|Horror|Comedy,63766510.0,0.0,,3.5,1,
142124,Dreaming of Space,Dreaming of Space,,,Drama,Drama,696681.0,2000000.0,-0.6516595,,0,
93982,The Raven,The Raven,,,Crime|Thriller|Mystery,Crime|Thriller|Mystery,29657751.0,26000000.0,0.14068273076923077,,0,
6275,Square Dance,Square Dance,,,Drama|Romance,Drama|Romance,225358.0,0.0,,,0,
59369,Taken,Taken,,,Action|Thriller,Action|Thriller,226830568.0,25000000.0,8.07322272,3.6666666666666665,3,0.6236095644623253
125638,The Arrival of Wang,The Arrival of Wang,,,Science Fiction|Mystery|Thriller,Science Fiction|Mystery|Thriller,0.0,0.0,,,0,
148260,Lucky,Lucky,,,Drama,Drama,0.0,0.0,,,0,
4639,America's Sweethearts,America's Sweethearts,,,Comedy|Romance,Comedy|Romance,0.0,0.0,,,0,
881,First Kid,First Kid,,,Comedy|Family,Comedy|Family,0.0,0.0,,,0,
2695,The Boys,The Boys,,,Drama,Drama,0.0,0.0,,,0,
7759,Nostalgia,Nostalgia,,,Drama|Romance,Drama|Romance,0.0,0.0,,,0,
202892,Apprentice to Murder (1988),Apprentice to Murder,1988.0,1980.0,Horror|Mystery,Horror|Mystery,,,,,0,
182789,Ali Blue Eyes (2012),Ali Blue Eyes,2012.0,2010.0,Unknown,Unknown,,,,,0,
109153,Ray Harryhausen: Special Effects Titan,Ray Harryhausen: Special Effects Titan,,,Documentary,Documentary,0.0,0.0,,,0,
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,,,Science Fiction|Adventure|Action|Comedy|Family,Science Fiction|Adventure|Action|Comedy|Family,78000000.0,25000000.0,2.12,4.0,1,
164079,The Outside Chance of Maximilian Glick (1988),The Outside Chance of Maximilian Glick,1988.0,1980.0,Comedy|Drama,Comedy|Drama,,,,,0,
176885,The Hoboken Chicken Emergency (1984),The Hoboken Chicken Emergency,1984.0,1980.0,Children|Fantasy,Children|Fantasy,,,,,0,
157717,The Nebraskan (1953),The Nebraskan,1953.0,1950.0,Unknown,Unknown,,,,,0,
3497,Max Dugan Returns,Max Dugan Returns,,,Comedy|Drama|Family,Comedy|Drama|Family,0.0,0.0,,2.25,2,1.25
91442,A Midsummer Night's Dream,A Midsummer Night's Dream,,,Comedy|Fantasy|Romance,Comedy|Fantasy|Romance,0.0,0.0,,,0,
143705,The Secret Lives of Second Wives,The Secret Lives of Second Wives,,,Romance|Drama,Romance|Drama,0.0,0.0,,,0,
133003,Superseven chiama Cairo (1965),Superseven chiama Cairo,1965.0,1960.0,Action|Drama,Action|Drama,,,,,0,
176017,Return to the Batcave: The Misadventures of Adam and Burt,Return to the Batcave: The Misadventures of Adam and Burt,,,Comedy|Action|Documentary,Comedy|Action|Documentary,0.0,0.0,,,0,
4807,Spring Break,Spring Break,,,Comedy|Romance,Comedy|Romance,0.0,0.0,,,0,
73266,Youth in Revolt,Youth in Revolt,,,Drama|Comedy|Romance,Drama|Comedy|Romance,0.0,18000000.0,-1.0,4.5,1,
5887,Another You,Another You,,,Comedy|Drama,Comedy|Drama,0.0,17000000.0,-1.0,,0,
46848,"[{'iso_639_1': 'en', 'name': 'English'}]","[{'iso_639_1': 'en', 'name': 'English'}]",,,Action|Adventure|Comedy,Action|Adventure|Comedy,,0.0,,,0,
8378,The Doctor,The Doctor,,,Drama,Drama,38120905.0,12000000.0,2.1767420833333335,,0,
73872,The Living Room of the Nation,The Living Room of the Nation,,,Documentary|Comedy|Drama,Documentary|Comedy|Drama,0.0,0.0,,,0,
31270,Shivers,Shivers,,,Horror|Science Fiction,Horror|Science Fiction,0.0,179000.0,-1.0,,0,
135532,The Last Witch Hunter,The Last Witch Hunter,,,Fantasy|Action|Adventure,Fantasy|Action|Adventure,146936910.0,90000000.0,0.6326323333333334,3.5,1,
137148,Shoot the Messenger,Shoot the Messenger,,,[],[],0.0,0.0,,,0,
134601,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,,,Documentary,Documentary,0.0,0.0,,,0,
79681,Invisible Agent,Invisible Agent,,,Adventure|Comedy|Romance|Science Fiction|War,Adventure|Comedy|Romance|Science Fiction|War,1040000.0,322000.0,2.229813664596273,,0,
126793,Two Shots Fired,Two Shots Fired,,,Drama|Comedy,Drama|Comedy,0.0,0.0,,,0,
162890,Eddie Pepitone: In Ruins,Eddie Pepitone: In Ruins,,,Comedy,Comedy,0.0,0.0,,,0,
147827,Afterlife,Afterlife,,,Comedy|Drama,Comedy|Drama,0.0,0.0,,,0,
149152,Mr. Miracle,Mr. Miracle,,,Drama|Family|TV Movie,Drama|Family|TV Movie,0.0,0.0,,,0,
7070,Red River,Red River,,,Western,Western,9012000.0,3000000.0,2.004,,0,
161171,Zombie Nightmare,Zombie Nightmare,,,Horror,Horror,0.0,0.0,,,0,
136855,Crazy Bitches (2015),Crazy Bitches,2015.0,2010.0,Comedy|Horror,Comedy|Horror,,,,,0,
152481,Chicago Boys,Chicago Boys,,,Documentary,Documentary,0.0,0.0,,,0,
169732,Bigfoot vs. Zombies (2016),Bigfoot vs. Zombies,2016.0,2010.0,Horror,Horror,,,,,0,
159095,Southwest of Salem: The Story of the San Antonio Four,Southwest of Salem: The Story of the San Antonio Four,,,Documentary,Documentary,0.0,0.0,,,0,
84740,Open House,Open House,,,Drama|Horror|Thriller,Drama|Horror|Thriller,0.0,0.0,,,0,
169774,Window Horses,Window Horses,,,Animation|Drama,Animation|Drama,0.0,0.0,,,0,
168982,Floyd Norman: An Animated Life,Floyd Norman: An Animated Life,,,Documentary,Documentary,0.0,0.0,,,0,
87302,Red White & Blue,Red White & Blue,,,Drama|Thriller,Drama|Thriller,0.0,0.0,,,0,
191513,American Jihad (2017),American Jihad,2017.0,2010.0,Documentary,Documentary,,,,,0,
193932,Children (1976),Children,1976.0,1970.0,Unknown,Unknown,,,,,0,
1538,The Second Jungle Book: Mowgli & Baloo,The Second Jungle Book: Mowgli & Baloo,,,Adventure|Family,Adventure|Family,479099.0,0.0,,,0,
158735,Fresh,Fresh,,,Documentary,Documentary,0.0,412000.0,-1.0,,0,
198619,Greener Grass (2019),Greener Grass,2019.0,2010.0,Comedy,Comedy,,,,,0,
87802,Sergeant Körmy and the Marshall's Stick,Sergeant Körmy and the Marshall's Stick,,,[],[],0.0,0.0,,,0,
95133,Blackthorn,Blackthorn,,,Adventure|Action|Western,Adventure|Action|Western,623528.0,0.0,,,0,
93842,Delicacy,Delicacy,,,Drama|Comedy|Romance,Drama|Comedy|Romance,9696204.0,0.0,,,0,
136162,Souvenir d'Italie (1957),Souvenir d'Italie,1957.0,1950.0,Romance,Romance,,,,,0,
123983,Spook Busters (1946),Spook Busters,1946.0,1940.0,Comedy,Comedy,,,,,0,
2560,Ravenous,Ravenous,,,Comedy|Horror|Thriller|Western,Comedy|Horror|Thriller|Western,0.0,12000000.0,-1.0,3.5,1,
190473,The Sea and Poison (1986),The Sea and Poison,1986.0,1980.0,Unknown,Unknown,,,,,0,
110919,All Hands on Deck (1961),All Hands on Deck,1961.0,1960.0,Comedy|Musical,Comedy|Musical,,,,,0,
6239,Journey to the Center of the Earth,Journey to the Center of the Earth,,,Adventure|Fantasy|Family,Adventure|Fantasy|Family,10000000.0,0.0,,2.5,1,
157729,Slayers Premium,Slayers Premium,,,Adventure|Animation|Comedy|Fantasy,Adventure|Animation|Comedy|Fantasy,0.0,0.0,,,0,
167514,Sioux Ghost Dance,Sioux Ghost Dance,,,Documentary,Documentary,0.0,0.0,,,0,
133529,The Man Called Noon,The Man Called Noon,,,Western,Western,0.0,0.0,,,0,
4176,Madadayo,Madadayo,,,Drama,Drama,0.0,0.0,,,0,
157611,Reality 86'd (1991),Reality 86'd,1991.0,1990.0,Unknown,Unknown,,,,,0,
117121,Dorothy Mills,Dorothy Mills,,,Drama|Thriller|Mystery|Horror,Drama|Thriller|Mystery|Horror,0.0,500000.0,-1.0,,0,
154959,My Mother Frank (2000),My Mother Frank,2000.0,2000.0,Comedy|Drama|Romance,Comedy|Drama|Romance,,,,,0,
103078,The Neighbor,The Neighbor,,,Thriller|Horror,Thriller|Horror,0.0,0.0,,,0,
113840,See You Next Tuesday,See You Next Tuesday,,,[],[],0.0,0.0,,,0,
134294,Journey Into Fear,Journey Into Fear,,,[],[],0.0,0.0,,,0,
189579,Captain Milkshake (1970),Captain Milkshake,1970.0,1970.0,Drama,Drama,,,,,0,
