userId,segment,rating_count,avg_rating,unique_movies_rated
152265,Heavy,1,5.0,1
33624,Heavy,1,5.0,1
20639,Heavy,1,3.0,1
120542,Heavy,1,3.0,1
49931,Heavy,3,3.1666666666666665,3
21602,Heavy,2,3.25,2
14252,Heavy,1,4.0,1
74497,Heavy,1,5.0,1
159069,Heavy,1,4.0,1
60609,Heavy,1,2.5,1
88299,Heavy,1,5.0,1
67138,Heavy,1,5.0,1
87169,Heavy,1,5.0,1
105107,Heavy,1,5.0,1
51758,Heavy,2,2.0,2
13700,Heavy,2,4.0,2
63502,Heavy,1,3.5,1
41346,Heavy,1,1.5,1
15358,Heavy,1,3.0,1
65146,Heavy,1,3.0,1
133818,Heavy,1,5.0,1
37316,Heavy,2,3.0,2
22306,Heavy,1,3.0,1
14769,Heavy,1,3.0,1
91246,Heavy,1,4.0,1
43954,Heavy,1,4.0,1
86654,Heavy,1,2.5,1
31563,Heavy,1,4.5,1
121424,Heavy,1,4.0,1
115070,Heavy,1,5.0,1
66411,Heavy,1,4.0,1
160298,Heavy,1,3.0,1
87618,Heavy,1,4.0,1
80407,Heavy,1,4.0,1
66277,Heavy,3,2.3333333333333335,3
29113,Heavy,2,4.25,2
122011,Heavy,2,3.0,2
58762,Heavy,1,3.5,1
32167,Heavy,1,3.0,1
36697,Heavy,1,4.5,1
22425,Heavy,1,5.0,1
16376,Heavy,1,4.0,1
134863,Heavy,1,1.0,1
24095,Heavy,1,4.0,1
156189,Heavy,1,3.0,1
20406,Heavy,1,4.0,1
22970,Heavy,1,3.0,1
14574,Heavy,1,3.5,1
74889,Heavy,1,4.0,1
63931,Heavy,1,5.0,1
74555,Heavy,1,3.0,1
37438,Heavy,2,3.75,2
6807,Heavy,2,3.75,2
16558,Heavy,1,4.5,1
160904,Heavy,1,3.0,1
60795,Heavy,1,4.0,1
20589,Heavy,1,4.0,1
81838,Heavy,1,2.0,1
8476,Heavy,1,5.0,1
113554,Heavy,1,4.0,1
140454,Heavy,1,4.0,1
120793,Heavy,1,4.0,1
21260,Heavy,1,3.0,1
72573,Heavy,1,5.0,1
54791,Heavy,1,3.0,1
162286,Heavy,1,3.0,1
144109,Heavy,1,4.5,1
112727,Heavy,1,4.0,1
5844,Heavy,1,4.0,1
24213,Heavy,1,4.0,1
46616,Heavy,1,2.5,1
7322,Heavy,1,4.5,1
157261,Heavy,1,5.0,1
108954,Heavy,1,5.0,1
152690,Heavy,2,2.5,2
14598,Heavy,1,4.0,1
132624,Heavy,1,2.5,1
112802,Heavy,1,5.0,1
13518,Heavy,1,5.0,1
117587,Heavy,1,4.0,1
51949,Heavy,1,0.5,1
152211,Heavy,1,3.5,1
129343,Heavy,1,4.0,1
94603,Heavy,1,3.0,1
46930,Heavy,1,4.0,1
20367,Heavy,2,4.25,2
76950,Heavy,1,4.0,1
19960,Heavy,1,5.0,1
54982,Heavy,1,1.0,1
101570,Heavy,1,4.0,1
59011,Heavy,1,5.0,1
68463,Heavy,1,4.0,1
88866,Heavy,1,3.0,1
148440,Heavy,1,3.0,1
70423,Heavy,1,5.0,1
134677,Heavy,1,3.0,1
56704,Heavy,1,5.0,1
5754,Heavy,1,3.5,1
13657,Heavy,1,4.0,1
74039,Heavy,1,3.0,1
46342,Heavy,1,3.0,1
75124,Heavy,1,5.0,1
68407,Heavy,1,5.0,1
157042,Heavy,1,3.0,1
37194,Heavy,1,5.0,1
82637,Heavy,1,3.0,1
47402,Heavy,1,3.0,1
125791,Heavy,1,3.5,1
111119,Heavy,2,3.5,2
133446,Heavy,1,5.0,1
73639,Heavy,1,3.0,1
25744,Heavy,1,4.5,1
41294,Heavy,1,4.0,1
137447,Heavy,1,2.0,1
34973,Heavy,1,5.0,1
544,Heavy,1,3.5,1
54311,Heavy,1,4.0,1
39726,Heavy,2,1.5,2
132919,Heavy,1,3.0,1
119597,Heavy,1,4.5,1
79165,Heavy,1,4.0,1
48940,Heavy,1,4.5,1
26722,Heavy,1,4.0,1
82365,Heavy,1,3.0,1
12945,Heavy,1,4.0,1
19245,Heavy,1,4.0,1
22311,Heavy,1,4.0,1
76330,Heavy,1,1.5,1
157433,Heavy,1,4.0,1
82623,Heavy,1,5.0,1
65155,Heavy,1,1.0,1
23097,Heavy,1,4.0,1
35412,Heavy,1,3.5,1
78705,Heavy,1,5.0,1
7544,Heavy,1,4.0,1
4282,Heavy,1,5.0,1
66386,Heavy,1,0.5,1
25185,Heavy,1,5.0,1
154444,Heavy,1,4.5,1
52318,Heavy,1,3.0,1
111073,Heavy,1,3.0,1
35061,Heavy,1,4.0,1
151386,Heavy,1,0.5,1
159582,Heavy,1,3.0,1
58693,Heavy,1,4.0,1
25071,Heavy,1,2.0,1
57035,Heavy,1,4.0,1
141901,Heavy,1,5.0,1
148099,Heavy,1,4.0,1
22133,Heavy,1,4.0,1
105747,Heavy,2,3.0,2
73259,Heavy,1,4.0,1
130472,Heavy,1,5.0,1
57628,Heavy,1,4.5,1
25544,Heavy,1,4.0,1
115641,Heavy,1,4.0,1
151018,Heavy,1,3.0,1
33062,Heavy,1,3.5,1
153630,Heavy,1,4.0,1
15806,Heavy,2,4.0,2
6635,Heavy,1,4.0,1
90404,Heavy,1,4.0,1
118441,Heavy,1,4.0,1
142519,Heavy,1,4.5,1
112014,Heavy,1,4.0,1
47294,Heavy,1,3.0,1
60240,Heavy,1,4.0,1
64294,Heavy,2,3.25,2
74796,Heavy,1,4.0,1
85959,Heavy,1,5.0,1
92314,Heavy,1,5.0,1
77926,Heavy,1,5.0,1
86632,Heavy,1,4.5,1
138376,Heavy,1,4.0,1
94174,Heavy,1,3.5,1
62105,Heavy,1,2.5,1
132084,Heavy,1,3.0,1
49056,Heavy,2,3.0,2
65226,Heavy,1,5.0,1
30171,Heavy,1,4.5,1
23225,Heavy,1,5.0,1
42532,Heavy,1,0.5,1
86086,Heavy,1,3.0,1
123053,Heavy,1,3.0,1
66041,Heavy,2,4.0,2
51799,Heavy,2,3.5,2
21856,Heavy,1,2.0,1
61564,Heavy,2,3.75,2
28522,Heavy,1,4.0,1
12473,Heavy,3,3.8333333333333335,3
142286,Heavy,1,4.0,1
13545,Heavy,1,1.0,1
70786,Heavy,1,3.5,1
103498,Heavy,1,3.5,1
45997,Heavy,1,3.5,1
48944,Heavy,1,4.0,1
80280,Heavy,1,4.5,1
134386,Heavy,3,2.6666666666666665,3
52964,Heavy,1,4.0,1
3221,Heavy,1,5.0,1
66746,Heavy,1,3.5,1
74607,Heavy,1,4.5,1
118428,Heavy,1,1.0,1
64975,Heavy,1,5.0,1
14475,Heavy,3,3.3333333333333335,3
6953,Heavy,1,4.5,1
142384,Heavy,1,4.0,1
37840,Heavy,1,3.0,1
118175,Heavy,1,1.5,1
939,Heavy,2,4.0,2
158735,Heavy,1,3.5,1
22827,Heavy,2,3.75,2
36865,Heavy,1,3.0,1
25910,Heavy,2,4.25,2
39133,Heavy,2,3.0,2
49000,Heavy,1,5.0,1
9128,Heavy,2,4.0,2
94835,Heavy,1,3.0,1
92980,Heavy,1,4.5,1
81382,Heavy,1,1.5,1
123061,Heavy,1,3.5,1
20330,Heavy,1,4.0,1
15396,Heavy,1,5.0,1
43883,Heavy,1,4.0,1
123142,Heavy,1,3.0,1
75494,Heavy,2,2.5,2
126839,Heavy,1,2.5,1
17729,Heavy,3,3.3333333333333335,3
58656,Heavy,1,4.0,1
125920,Heavy,1,4.0,1
49597,Heavy,1,5.0,1
70084,Heavy,2,3.0,2
102612,Heavy,1,4.0,1
24672,Heavy,1,4.0,1
18989,Heavy,3,3.0,3
24189,Heavy,1,3.0,1
53539,Heavy,1,3.5,1
69918,Heavy,1,3.5,1
17782,Heavy,1,5.0,1
162445,Heavy,1,4.0,1
100987,Heavy,1,4.0,1
92014,Heavy,1,3.0,1
50467,Heavy,1,4.0,1
42429,Heavy,1,4.5,1
111482,Heavy,2,3.25,2
117581,Heavy,1,1.5,1
130627,Heavy,1,4.0,1
40549,Heavy,1,4.5,1
160772,Heavy,1,3.5,1
69708,Heavy,1,4.0,1
133201,Heavy,1,2.5,1
139416,Heavy,1,5.0,1
119612,Heavy,1,0.5,1
72680,Heavy,1,5.0,1
87555,Heavy,1,1.0,1
49350,Heavy,1,4.5,1
53837,Heavy,5,3.4,5
158804,Heavy,1,3.0,1
31451,Heavy,1,5.0,1
66575,Heavy,1,2.5,1
85542,Heavy,1,2.5,1
92700,Heavy,1,3.5,1
6038,Heavy,3,2.6666666666666665,3
24575,Heavy,1,3.0,1
78842,Heavy,1,3.5,1
79407,Heavy,1,1.0,1
48870,Heavy,3,3.8333333333333335,3
126637,Heavy,1,2.5,1
18147,Heavy,1,3.5,1
55416,Heavy,1,3.0,1
73910,Heavy,2,3.5,2
67425,Heavy,2,3.75,2
50176,Heavy,1,1.5,1
66854,Heavy,1,4.0,1
2515,Heavy,1,1.5,1
24953,Heavy,1,4.5,1
64139,Heavy,1,4.0,1
33350,Heavy,1,4.0,1
88917,Heavy,1,4.0,1
31175,Heavy,2,4.5,2
88416,Heavy,1,3.0,1
97714,Heavy,1,4.0,1
1537,Heavy,1,3.0,1
31858,Heavy,1,2.5,1
54056,Heavy,1,4.0,1
145989,Heavy,1,2.0,1
63693,Heavy,1,3.5,1
80803,Heavy,1,4.0,1
144929,Heavy,1,2.0,1
32250,Heavy,1,3.5,1
74395,Heavy,1,4.0,1
123428,Heavy,1,5.0,1
148362,Heavy,1,4.0,1
56165,Heavy,2,3.5,2
58034,Heavy,2,3.0,2
84608,Heavy,1,1.0,1
3266,Heavy,1,2.0,1
42960,Heavy,1,4.0,1
57441,Heavy,1,4.0,1
100364,Heavy,1,2.5,1
105728,Heavy,1,4.0,1
31249,Heavy,1,2.0,1
18580,Heavy,3,4.0,3
25357,Heavy,1,5.0,1
126391,Heavy,1,3.0,1
101177,Heavy,1,3.0,1
115720,Heavy,1,4.0,1
28732,Heavy,1,3.0,1
114841,Heavy,1,2.0,1
42235,Heavy,1,4.0,1
13737,Heavy,1,3.5,1
3404,Heavy,1,5.0,1
129662,Heavy,1,1.0,1
17800,Heavy,1,4.0,1
20371,Heavy,2,3.25,2
123367,Heavy,1,4.0,1
114417,Heavy,1,3.0,1
21184,Heavy,2,3.25,2
26776,Heavy,2,3.25,2
37325,Heavy,1,1.0,1
53884,Heavy,1,4.5,1
26463,Heavy,1,3.0,1
49234,Heavy,1,2.5,1
34652,Heavy,1,4.5,1
59680,Heavy,1,2.0,1
15244,Heavy,1,4.5,1
41302,Heavy,1,3.0,1
24152,Heavy,1,3.0,1
135188,Heavy,1,4.0,1
161090,Heavy,1,2.5,1
21467,Heavy,1,4.0,1
86595,Heavy,1,3.0,1
130393,Heavy,1,4.0,1
17962,Heavy,1,3.0,1
24733,Heavy,1,5.0,1
130382,Heavy,1,4.0,1
5992,Heavy,1,5.0,1
66231,Heavy,1,4.0,1
62109,Heavy,1,4.0,1
647,Heavy,1,4.0,1
96458,Heavy,1,2.5,1
5183,Heavy,2,4.75,2
127823,Heavy,1,3.5,1
42393,Heavy,1,3.0,1
64370,Heavy,2,2.25,2
81783,Heavy,3,3.6666666666666665,3
129893,Heavy,1,3.5,1
91879,Heavy,1,4.0,1
63616,Heavy,1,3.5,1
46264,Heavy,3,3.6666666666666665,3
79878,Heavy,1,3.5,1
32775,Heavy,1,4.0,1
5173,Heavy,1,4.5,1
69170,Heavy,1,3.5,1
28127,Heavy,1,2.0,1
127033,Heavy,1,3.0,1
154369,Heavy,1,3.0,1
9849,Heavy,2,3.5,2
32064,Heavy,2,2.0,2
87570,Heavy,1,2.0,1
123154,Heavy,1,4.5,1
102593,Heavy,1,4.0,1
26065,Heavy,1,4.0,1
161155,Heavy,1,2.0,1
75544,Heavy,1,5.0,1
82810,Heavy,1,1.0,1
68093,Heavy,1,5.0,1
20331,Heavy,1,2.5,1
41149,Heavy,1,3.0,1
27852,Heavy,1,5.0,1
35221,Heavy,2,4.0,2
54881,Heavy,1,4.0,1
13222,Heavy,1,3.0,1
37414,Heavy,1,3.0,1
61803,Heavy,1,2.0,1
6550,Heavy,1,4.0,1
49039,Heavy,1,4.0,1
14534,Heavy,2,4.25,2
64376,Heavy,1,4.0,1
14743,Heavy,1,4.0,1
912,Heavy,1,4.5,1
68871,Heavy,1,4.5,1
10966,Heavy,1,4.0,1
71366,Heavy,1,5.0,1
60777,Heavy,2,2.25,2
25028,Heavy,1,1.5,1
140636,Heavy,1,3.0,1
44202,Heavy,1,4.5,1
58325,Heavy,1,4.0,1
133402,Heavy,1,4.0,1
59067,Heavy,1,3.0,1
54648,Heavy,1,4.0,1
41047,Heavy,1,4.0,1
32462,Heavy,3,2.8333333333333335,3
140472,Heavy,2,3.25,2
47415,Heavy,1,5.0,1
111620,Heavy,1,3.5,1
15301,Heavy,3,2.3333333333333335,3
146696,Heavy,1,3.0,1
81831,Heavy,1,2.0,1
60905,Heavy,2,3.75,2
18434,Heavy,2,4.0,2
14805,Heavy,1,1.0,1
23771,Heavy,1,3.5,1
34387,Heavy,1,4.0,1
132176,Heavy,1,4.5,1
36894,Heavy,1,5.0,1
27106,Heavy,3,1.8333333333333333,3
5541,Heavy,1,4.5,1
29243,Heavy,1,4.0,1
83853,Heavy,1,1.5,1
123243,Heavy,1,3.0,1
2108,Heavy,1,3.0,1
34435,Heavy,1,3.0,1
64580,Heavy,1,1.0,1
61096,Heavy,1,2.0,1
146087,Heavy,1,4.0,1
74511,Heavy,1,2.5,1
85717,Heavy,1,3.0,1
27286,Heavy,2,4.75,2
134264,Heavy,1,3.0,1
93855,Heavy,1,2.0,1
115953,Heavy,1,1.0,1
74041,Heavy,1,3.5,1
114063,Heavy,1,3.0,1
8093,Heavy,1,4.5,1
82545,Heavy,1,3.5,1
79856,Heavy,2,3.5,2
148335,Heavy,1,4.0,1
75470,Heavy,1,3.5,1
153150,Heavy,1,4.0,1
145090,Heavy,1,3.0,1
44070,Heavy,1,5.0,1
145945,Heavy,1,4.0,1
33333,Heavy,2,3.5,2
18368,Heavy,2,4.0,2
95902,Heavy,2,5.0,2
11904,Heavy,2,2.75,2
85515,Heavy,1,4.0,1
79524,Heavy,1,3.5,1
50350,Heavy,1,3.5,1
70384,Heavy,1,3.0,1
68096,Heavy,1,4.0,1
31113,Heavy,1,3.5,1
33431,Heavy,1,5.0,1
7680,Heavy,1,3.5,1
107074,Heavy,2,2.75,2
128612,Heavy,1,3.0,1
59951,Heavy,2,3.75,2
56171,Heavy,1,3.0,1
34230,Heavy,1,1.0,1
153502,Heavy,1,4.0,1
93506,Heavy,1,4.0,1
80023,Heavy,2,3.25,2
34777,Heavy,2,1.5,2
69400,Heavy,2,4.25,2
8031,Heavy,1,5.0,1
79706,Heavy,1,4.0,1
5240,Heavy,1,5.0,1
39738,Heavy,1,5.0,1
156285,Heavy,1,5.0,1
129513,Heavy,1,3.5,1
23539,Heavy,1,1.5,1
111249,Heavy,1,4.0,1
66039,Heavy,1,4.0,1
114389,Heavy,1,4.0,1
21090,Heavy,1,2.0,1
63016,Heavy,3,3.3333333333333335,3
59989,Heavy,1,4.5,1
28423,Heavy,1,4.0,1
16372,Heavy,1,3.0,1
82335,Heavy,1,4.0,1
94841,Heavy,1,5.0,1
26596,Heavy,1,5.0,1
37601,Heavy,1,3.0,1
50718,Heavy,1,4.5,1
101602,Heavy,1,3.0,1
34916,Heavy,1,4.0,1
55890,Heavy,1,3.5,1
114246,Heavy,1,4.5,1
122738,Heavy,1,3.5,1
152240,Heavy,1,3.5,1
12376,Heavy,1,0.5,1
94464,Heavy,1,4.0,1
22389,Heavy,1,4.5,1
135412,Heavy,1,5.0,1
6963,Heavy,1,3.5,1
133079,Heavy,1,3.0,1
68770,Heavy,1,5.0,1
140332,Heavy,1,4.0,1
33142,Heavy,1,4.5,1
65211,Heavy,1,2.0,1
20413,Heavy,1,4.0,1
33372,Heavy,1,4.5,1
99343,Heavy,1,3.5,1
57897,Heavy,1,5.0,1
24628,Heavy,2,5.0,2
77267,Heavy,1,2.0,1
82943,Heavy,1,4.5,1
77379,Heavy,2,3.75,2
6117,Heavy,1,4.0,1
39259,Heavy,1,3.0,1
116455,Heavy,1,3.0,1
109186,Heavy,1,3.0,1
128438,Heavy,1,3.5,1
11912,Heavy,1,4.0,1
118384,Heavy,1,4.0,1
19718,Heavy,2,5.0,2
75822,Heavy,3,2.3333333333333335,3
26553,Heavy,2,4.0,2
47067,Heavy,1,4.0,1
58098,Heavy,1,2.0,1
160469,Heavy,1,5.0,1
55098,Heavy,2,3.75,2
114439,Heavy,1,3.0,1
90785,Heavy,2,4.25,2
48659,Heavy,1,4.0,1
60327,Heavy,1,4.5,1
95514,Heavy,1,4.5,1
49624,Heavy,1,5.0,1
79208,Heavy,1,4.0,1
80544,Heavy,1,4.0,1
141893,Heavy,1,4.0,1
83647,Heavy,1,4.0,1
68786,Heavy,1,2.0,1
120951,Heavy,1,5.0,1
88237,Heavy,1,5.0,1
119782,Heavy,1,4.0,1
100217,Heavy,1,5.0,1
102751,Heavy,1,3.0,1
3629,Heavy,1,2.5,1
81742,Heavy,1,5.0,1
64471,Heavy,1,5.0,1
30154,Heavy,1,4.5,1
114406,Heavy,1,4.0,1
85668,Heavy,1,5.0,1
148790,Heavy,1,3.0,1
63873,Heavy,1,3.5,1
162478,Heavy,1,4.0,1
38064,Heavy,2,4.0,2
116109,Heavy,1,5.0,1
52705,Heavy,1,2.5,1
6033,Heavy,1,5.0,1
153904,Heavy,1,4.5,1
159634,Heavy,1,4.0,1
127264,Heavy,1,4.0,1
66793,Heavy,2,4.5,2
18923,Heavy,1,3.0,1
75249,Heavy,1,4.5,1
43363,Heavy,1,5.0,1
60331,Heavy,3,2.3333333333333335,3
116760,Heavy,1,1.0,1
55029,Heavy,1,4.0,1
63625,Heavy,1,4.0,1
28676,Heavy,1,3.0,1
130061,Heavy,1,3.5,1
23253,Heavy,1,2.0,1
77896,Heavy,1,4.0,1
27455,Heavy,1,4.0,1
79671,Heavy,1,3.5,1
44863,Heavy,1,2.0,1
76681,Heavy,2,3.75,2
68857,Heavy,1,4.0,1
41540,Heavy,1,4.0,1
143174,Heavy,1,3.5,1
157727,Heavy,1,2.0,1
21219,Heavy,1,2.0,1
93040,Heavy,1,4.0,1
68866,Heavy,1,4.5,1
80681,Heavy,1,4.0,1
52468,Heavy,1,0.5,1
103041,Heavy,1,5.0,1
87803,Heavy,1,1.0,1
14273,Heavy,2,4.0,2
7079,Heavy,1,4.0,1
16422,Heavy,1,4.0,1
70842,Heavy,1,0.5,1
144248,Heavy,1,4.0,1
162511,Heavy,1,4.5,1
95944,Heavy,1,4.5,1
158420,Heavy,1,5.0,1
148373,Heavy,1,4.0,1
67680,Heavy,1,3.5,1
156523,Heavy,1,3.0,1
42278,Heavy,3,3.1666666666666665,3
64747,Heavy,1,1.5,1
110164,Heavy,2,4.0,2
27558,Heavy,1,5.0,1
70834,Heavy,1,3.0,1
103611,Heavy,2,4.5,2
120401,Heavy,1,2.0,1
43634,Heavy,4,3.5,4
58395,Heavy,2,3.0,2
54940,Heavy,1,2.5,1
27719,Heavy,1,4.0,1
149684,Heavy,1,3.0,1
134803,Heavy,1,3.0,1
24737,Heavy,3,2.0,3
71725,Heavy,1,3.0,1
90493,Heavy,1,5.0,1
100419,Heavy,1,4.0,1
111157,Heavy,1,4.0,1
145447,Heavy,1,4.5,1
77676,Heavy,1,2.5,1
106975,Heavy,1,4.0,1
23462,Heavy,1,3.0,1
30757,Heavy,1,5.0,1
139146,Heavy,2,3.75,2
72387,Heavy,1,1.5,1
859,Heavy,1,4.0,1
76875,Heavy,2,3.75,2
104813,Heavy,1,5.0,1
71378,Heavy,1,5.0,1
108596,Heavy,1,5.0,1
40838,Heavy,1,4.0,1
32317,Heavy,1,1.0,1
11295,Heavy,1,5.0,1
72058,Heavy,1,4.0,1
48338,Heavy,1,4.0,1
18918,Heavy,2,2.25,2
79577,Heavy,1,3.0,1
127371,Heavy,1,4.0,1
135999,Heavy,1,4.5,1
148720,Heavy,1,4.5,1
35211,Heavy,1,4.0,1
67572,Heavy,2,2.75,2
28224,Heavy,1,2.5,1
35748,Heavy,1,4.0,1
14149,Heavy,1,4.0,1
80019,Heavy,1,4.0,1
153735,Heavy,1,4.0,1
153496,Heavy,1,3.0,1
160730,Heavy,1,5.0,1
45025,Heavy,1,5.0,1
100811,Heavy,1,2.0,1
57648,Heavy,1,3.0,1
62275,Heavy,1,2.0,1
104038,Heavy,1,5.0,1
16552,Heavy,1,4.5,1
157898,Heavy,1,3.0,1
160553,Heavy,1,2.0,1
62441,Heavy,1,3.0,1
135059,Heavy,1,3.5,1
78853,Heavy,1,4.0,1
46151,Heavy,3,3.6666666666666665,3
43947,Heavy,1,4.0,1
82874,Heavy,1,4.0,1
27133,Heavy,1,4.0,1
130136,Heavy,1,4.0,1
18583,Heavy,1,0.5,1
61836,Heavy,2,2.5,2
128513,Heavy,1,4.0,1
116351,Heavy,1,3.0,1
45429,Heavy,1,3.5,1
22348,Heavy,1,3.0,1
47531,Heavy,1,5.0,1
124480,Heavy,1,5.0,1
36330,Heavy,1,4.0,1
85291,Heavy,1,5.0,1
111702,Heavy,2,2.75,2
154155,Heavy,1,1.5,1
30025,Heavy,4,3.875,4
14763,Heavy,2,3.0,2
37828,Heavy,1,4.0,1
14193,Heavy,1,4.5,1
642,Heavy,1,4.0,1
46252,Heavy,1,3.0,1
133956,Heavy,1,4.0,1
116221,Heavy,1,4.5,1
46954,Heavy,1,3.0,1
56551,Heavy,1,3.5,1
107093,Heavy,1,4.0,1
137856,Heavy,2,3.75,2
13033,Heavy,1,3.0,1
35003,Heavy,1,4.0,1
2509,Heavy,1,3.5,1
149766,Heavy,1,3.5,1
78811,Heavy,1,5.0,1
119657,Heavy,1,3.0,1
134049,Heavy,1,3.5,1
65686,Heavy,1,4.5,1
6021,Heavy,1,1.0,1
20308,Heavy,1,3.0,1
135852,Heavy,1,5.0,1
148260,Heavy,1,2.5,1
42402,Heavy,1,4.0,1
81017,Heavy,2,3.25,2
25570,Heavy,1,3.5,1
85121,Heavy,2,3.75,2
83665,Heavy,2,4.5,2
17106,Heavy,1,0.5,1
25443,Heavy,2,4.25,2
116568,Heavy,1,2.0,1
54898,Heavy,1,3.0,1
115077,Heavy,1,4.0,1
18483,Heavy,1,1.0,1
84232,Heavy,1,3.0,1
95860,Heavy,1,3.0,1
28408,Heavy,1,3.0,1
48539,Heavy,1,5.0,1
155194,Heavy,1,2.0,1
3687,Heavy,1,2.5,1
72045,Heavy,2,3.5,2
41214,Heavy,1,4.0,1
130587,Heavy,1,3.0,1
119176,Heavy,1,3.0,1
89874,Heavy,1,4.5,1
98457,Heavy,1,4.5,1
39693,Heavy,1,4.0,1
10596,Heavy,1,2.0,1
62602,Heavy,1,4.0,1
19580,Heavy,1,4.0,1
58567,Heavy,2,3.25,2
95895,Heavy,1,4.0,1
82305,Heavy,1,2.5,1
20429,Heavy,1,3.5,1
9148,Heavy,2,4.0,2
155880,Heavy,1,4.0,1
55141,Heavy,2,4.0,2
113024,Heavy,1,5.0,1
25094,Heavy,1,4.0,1
58198,Heavy,2,2.25,2
148122,Heavy,2,1.25,2
122902,Heavy,1,5.0,1
58995,Heavy,1,4.0,1
13020,Heavy,1,5.0,1
76890,Heavy,1,5.0,1
95886,Heavy,1,0.5,1
4371,Heavy,1,3.0,1
72032,Heavy,1,3.5,1
78655,Heavy,1,0.5,1
51708,Heavy,2,4.5,2
80989,Heavy,1,3.0,1
94718,Heavy,1,5.0,1
129011,Heavy,1,5.0,1
89425,Heavy,1,4.0,1
161271,Heavy,1,3.0,1
25668,Heavy,1,5.0,1
160270,Heavy,1,4.0,1
78933,Heavy,1,4.0,1
133741,Heavy,1,3.0,1
72951,Heavy,1,2.0,1
101009,Heavy,1,4.0,1
28819,Heavy,1,3.0,1
81183,Heavy,1,3.5,1
3992,Heavy,1,5.0,1
95440,Heavy,1,5.0,1
2225,Heavy,1,2.0,1
39502,Heavy,1,2.5,1
109458,Heavy,1,4.0,1
149034,Heavy,1,4.0,1
43087,Heavy,2,4.0,2
100642,Heavy,1,5.0,1
142986,Heavy,1,4.0,1
12513,Heavy,1,5.0,1
23962,Heavy,1,3.0,1
84896,Heavy,1,4.5,1
74866,Heavy,2,1.5,2
89879,Heavy,2,3.5,2
68285,Heavy,1,3.0,1
121089,Heavy,1,3.0,1
149026,Heavy,1,3.0,1
12954,Heavy,1,3.5,1
6668,Heavy,1,4.0,1
102860,Heavy,1,4.0,1
25476,Heavy,1,5.0,1
148149,Heavy,1,3.0,1
7099,Heavy,1,4.0,1
8467,Heavy,1,4.0,1
64816,Heavy,2,3.0,2
13697,Heavy,1,4.0,1
57494,Heavy,1,3.0,1
138337,Heavy,1,3.5,1
61128,Heavy,1,5.0,1
131809,Heavy,1,3.0,1
137808,Heavy,1,3.0,1
75090,Heavy,1,3.0,1
56919,Heavy,1,4.0,1
41327,Heavy,1,3.0,1
61432,Heavy,1,5.0,1
35135,Heavy,2,2.25,2
53588,Heavy,1,3.0,1
32682,Heavy,1,3.0,1
127044,Heavy,2,1.25,2
96914,Heavy,1,4.0,1
90127,Heavy,2,2.0,2
3778,Heavy,1,2.5,1
137652,Heavy,1,3.0,1
41156,Heavy,1,3.0,1
81114,Heavy,1,4.0,1
89458,Heavy,1,5.0,1
42492,Heavy,1,3.0,1
127342,Heavy,2,3.75,2
85709,Heavy,3,3.5,3
125963,Heavy,2,3.5,2
2136,Heavy,1,5.0,1
29313,Heavy,1,2.0,1
11020,Heavy,1,5.0,1
50925,Heavy,1,2.0,1
5865,Heavy,1,3.0,1
56745,Heavy,2,2.5,2
59923,Heavy,1,5.0,1
42795,Heavy,1,4.0,1
50394,Heavy,1,5.0,1
50093,Heavy,1,4.0,1
31751,Heavy,1,4.5,1
22070,Heavy,1,5.0,1
62125,Heavy,2,3.5,2
46705,Heavy,1,4.0,1
12392,Heavy,1,4.0,1
34817,Heavy,1,3.0,1
56226,Heavy,1,5.0,1
124748,Heavy,1,4.0,1
38561,Heavy,1,2.5,1
28805,Heavy,1,4.5,1
89739,Heavy,1,5.0,1
34349,Heavy,1,4.0,1
36960,Heavy,1,4.0,1
62877,Heavy,1,5.0,1
5738,Heavy,2,4.25,2
34554,Heavy,1,5.0,1
95673,Heavy,1,4.0,1
24515,Heavy,1,4.0,1
109978,Heavy,1,5.0,1
58955,Heavy,1,4.0,1
148090,Heavy,1,4.5,1
29233,Heavy,1,3.5,1
58885,Heavy,2,3.0,2
9852,Heavy,2,2.25,2
55197,Heavy,1,3.0,1
24721,Heavy,1,4.5,1
10651,Heavy,1,3.0,1
122061,Heavy,1,4.0,1
62071,Heavy,1,4.0,1
24587,Heavy,1,3.0,1
21022,Heavy,1,4.0,1
58275,Heavy,1,4.0,1
94710,Heavy,1,5.0,1
38894,Heavy,1,3.0,1
83475,Heavy,1,2.5,1
125510,Heavy,1,3.5,1
43261,Heavy,1,4.0,1
55313,Heavy,1,5.0,1
104308,Heavy,2,2.0,2
29104,Heavy,4,2.75,4
108432,Heavy,1,4.5,1
68067,Heavy,2,5.0,2
10409,Heavy,1,4.0,1
151707,Heavy,1,4.0,1
48686,Heavy,1,5.0,1
61656,Heavy,1,4.0,1
5989,Heavy,1,5.0,1
43628,Heavy,1,4.0,1
52524,Heavy,2,4.0,2
87657,Heavy,2,4.5,2
21651,Heavy,1,4.0,1
34231,Heavy,1,4.5,1
86737,Heavy,1,4.0,1
145179,Heavy,1,5.0,1
153118,Heavy,1,4.0,1
76116,Heavy,1,4.0,1
7174,Heavy,1,3.0,1
100154,Heavy,2,2.25,2
35349,Heavy,2,3.75,2
91297,Heavy,1,4.0,1
24969,Heavy,1,3.5,1
48845,Heavy,1,3.0,1
119531,Heavy,1,5.0,1
